horizon,fold,iso3,year,y_true,oracle_config,oracle_error,eco_only_error,uniform_error,oracle_is_not_eco,oracle_improvement_over_eco,error_eco_only,error_eco_pol,error_eco_env,error_eco_human,error_full_quad
5,2,BGR,2014,0.18763957917690277,eco_pol,0.052444927203053604,0.05269597642285617,0.06939267307048191,True,0.0002510492198025682,0.05269597642285617,0.052444927203053604,0.0642167029655117,0.08955150512697271,0.08805425363401548
5,2,BHR,2011,0.018179386854171753,eco_human,0.017002248229861114,0.051499716080861485,0.03830028524860222,True,0.03449746785100037,0.051499716080861485,0.05136664891540457,0.05163111653200875,0.017002248229861114,0.020001696484875153
5,2,BHR,2012,-0.01212601363658905,eco_human,0.07420977755359875,0.08734796925668219,0.08531919880571733,True,0.013138191703083432,0.08734796925668219,0.08805513130461233,0.09778827406794521,0.07420977755359875,0.07919484184574818
5,2,BHR,2013,-0.008766325190663338,eco_human,0.09412259249358418,0.11423650777308045,0.10922385921657454,True,0.02011391527949627,0.11423650777308045,0.11434081731852747,0.11916207588088115,0.09412259249358418,0.10425730261679944
5,2,BHR,2014,0.03012593276798725,eco_human,0.06589610423335146,0.07897451578693362,0.07316281922338219,True,0.013078411553582164,0.07897451578693362,0.08185886415113129,0.06963047692603724,0.06589610423335146,0.06945413501945735
5,2,BHS,2011,-0.01122976467013359,eco_env,0.02581512436365012,0.030686115459896586,0.03657256283267531,True,0.004870991096246467,0.030686115459896586,0.03244516828735426,0.02581512436365012,0.047255656827483505,0.04666074922499208
5,2,BHS,2012,-0.01851184479892254,eco_env,0.03329295820511481,0.03975017739303593,0.047772030747651635,True,0.006457219187921116,0.03975017739303593,0.04883289739506433,0.03329295820511481,0.05410495922088418,0.06287916152415893
5,2,BHS,2013,0.037771087139844894,eco_human,0.002958424299267279,0.016597855249994325,0.006952620224928308,True,0.013639430950727047,0.016597855249994325,0.008821667925769595,0.016885620127916164,0.002958424299267279,0.004583617879771261
5,2,BHS,2014,0.01486361213028431,eco_only,0.0021300968159696787,0.0021300968159696787,0.0046183318428438536,False,0.0,0.0021300968159696787,0.005023228351016401,0.007599549465749478,0.009053968676788343,0.01448391483619432
5,2,BIH,2011,0.17484961450099945,eco_human,0.03050844810722464,0.0404356508024869,0.037962516244323924,True,0.00992720269526226,0.0404356508024869,0.038040302960002104,0.04735158787029575,0.03050844810722464,0.03347659148161014
5,2,BIH,2012,0.20852991938591003,eco_human,0.06413178610446518,0.08035477558064025,0.0735461798616516,True,0.016222989476175065,0.08035477558064025,0.06660193716145527,0.08356533338554405,0.06413178610446518,0.07307706707615308
5,2,BIH,2013,0.2188304215669632,eco_human,0.07147629543452769,0.08975562051719205,0.08067047369030794,True,0.01827932508266436,0.08975562051719205,0.07529215378661411,0.09266866007540375,0.07147629543452769,0.074159638637802
5,2,BIH,2014,0.23529958724975586,eco_pol,0.08040297631651797,0.10143286051836511,0.09133742899694433,True,0.02102988420184715,0.10143286051836511,0.08040297631651797,0.10537312525004006,0.08404135559574352,0.08543682730405502
5,2,BLR,2011,-0.02220616489648819,eco_human,0.23007362633390094,0.24060602309909973,0.23571150539008276,True,0.010532396765198793,0.24060602309909973,0.23034536412422507,0.23279598864166162,0.23007362633390094,0.24473652475152657
5,2,BLR,2012,-0.014602399431169033,eco_pol,0.21464039843911434,0.21776092062963553,0.2244058295280101,True,0.0031205221905211966,0.21776092062963553,0.21464039843911434,0.22529495661804178,0.2227402887039853,0.24159258324927363
5,2,BLR,2013,0.008220704272389412,eco_only,0.14264596675301144,0.14264596675301144,0.15995975333842946,False,0.0,0.14264596675301144,0.14818604005836267,0.17030371631597044,0.16556656231570147,0.1730964812491014
5,2,BLR,2014,0.008784524165093899,eco_only,0.1493547324823613,0.1493547324823613,0.1615218209127744,False,0.0,0.1493547324823613,0.1571490759754438,0.16566970835231298,0.16728734338363233,0.16814824437012155
5,2,BLZ,2011,0.03554832190275192,eco_human,0.013328315849720974,0.031918471785000124,0.02380979530696492,True,0.01859015593527915,0.031918471785000124,0.019857930582043118,0.0395596196458234,0.013328315849720974,0.014384638672237021
5,2,BLZ,2012,-0.023157980293035507,eco_human,0.03672061486002684,0.0564210221781282,0.05113288412572634,True,0.01970040731810136,0.0564210221781282,0.05238688069375819,0.07154105662404582,0.03672061486002684,0.03859484627267265
5,2,BLZ,2013,-0.05213672295212746,eco_pol,0.1090571933871001,0.12269202742440657,0.11752623502848325,True,0.013634834037306476,0.12269202742440657,0.1090571933871001,0.1310096955931656,0.10989200384327803,0.11498025489446595
5,2,BLZ,2014,-0.042132530361413956,eco_human,0.09537536501874484,0.10930836953273856,0.10471471547503614,True,0.013933004513993721,0.10930836953273856,0.1027024878190021,0.10917536112154824,0.09537536501874484,0.10701199388314692
5,2,BOL,2011,0.1808101385831833,eco_human,0.06033941394728316,0.06370829883479172,0.07001532888658382,True,0.0033688848875085553,0.06370829883479172,0.07014569568427044,0.07641638423035832,0.06033941394728316,0.07946685173621548
5,2,BOL,2012,0.1733362376689911,eco_only,0.046921362533380695,0.046921362533380695,0.058016481402025005,False,0.0,0.046921362533380695,0.057244601190796426,0.05995580866877376,0.0541874571971301,0.07177317742004406
5,2,BOL,2013,0.1372668594121933,eco_only,0.0050525518833702265,0.0050525518833702265,0.0128453645008261,False,0.0,0.0050525518833702265,0.007725902296025988,0.017240995967972336,0.006317026232713074,0.027890346124048837
