timestamp,goldstein_score_mean,avg_tone_mean,event_count_total,verbal_coop_count,material_coop_count,verbal_conflict_count,material_conflict_count,protest_count,country_iso3,conflict_cooperation_ratio,conflict_intensity_pct
2024-01-07,0.3350000000000001,-2.252804410047137,18,10,2,2,4,0,AFG,0.5384615384615384,0.33333314814825105
2024-01-14,-2.088888888888889,-5.27700228892616,11,4,0,7,0,0,AFG,1.6,0.6363630578517656
2023-12-17,1.4,-3.78637303227858,2,2,0,0,0,0,AFR,0.3333333333333333,0.0
2023-12-24,,,0,0,0,0,0,0,AFR,1.0,0.0
2023-12-31,-2.0,-7.421875,1,0,0,1,0,0,AFR,2.0,0.9999900000999989
2024-01-07,-0.8014728327228328,-3.6518215229427153,69,29,10,20,10,0,AFR,0.775,0.434782545683689
2024-01-14,0.6463581360596286,-2.9081378074039783,173,107,21,33,12,1,AFR,0.35658914728682173,0.26011559190083283
2024-01-07,7.0,4.26470588235294,1,1,0,0,0,0,AGO,0.5,0.0
2024-01-14,5.0,2.26824457593689,9,0,9,0,0,0,AGO,0.1,0.0
2024-01-07,-10.0,-1.24326564442602,2,0,0,0,2,0,ALB,3.0,0.9999950000249999
2024-01-14,-2.0,-0.26666666666666,2,0,0,2,0,0,ALB,3.0,0.9999950000249999
2023-12-17,1.0,-2.9038112522686,1,1,0,0,0,0,ARE,0.5,0.0
2023-12-24,,,0,0,0,0,0,0,ARE,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,ARE,1.0,0.0
2024-01-07,0.339047619047619,1.1198172166449765,23,18,0,3,2,1,ARE,0.3157894736842105,0.21739120982990878
2024-01-14,3.5633333333333335,-1.5268563484752722,51,38,12,1,0,0,ARE,0.0392156862745098,0.01960783929258053
2024-01-07,3.6666666666666665,1.13513513513513,3,1,2,0,0,0,ARG,0.25,0.0
2024-01-14,2.995,-0.6869642922854451,8,7,1,0,0,0,ARG,0.1111111111111111,0.0
2024-01-07,1.2837037037037036,-0.80799666099429,23,14,3,1,5,0,ARM,0.3888888888888889,0.26086945179589055
2024-01-14,2.3514285714285714,-0.33853662634657056,19,16,0,1,2,0,ARM,0.23529411764705882,0.15789465373965592
2024-01-14,8.0,6.06060606060606,2,2,0,0,0,0,ATG,0.3333333333333333,0.0
2023-01-08,-2.0,-0.46838407494145,1,0,0,1,0,0,AUS,2.0,0.9999900000999989
2023-01-15,-0.4,-4.0,1,1,0,0,0,0,AUS,0.5,0.0
2023-01-22,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,AUS,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,AUS,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,AUS,1.0,0.0
2024-01-07,1.1326448193278553,-2.865998422685225,162,114,19,18,11,1,AUS,0.22388059701492538,0.17901233462886823
2024-01-14,1.2097985494986994,-0.8555514120458267,202,142,20,24,16,0,AUS,0.25153374233128833,0.198019792177238
2024-01-07,-5.333333333333333,-0.6321210999573568,3,1,0,0,2,0,AUT,1.5,0.6666644444518518
2024-01-14,0.85625,-0.04147522029366002,10,10,0,0,0,0,AUT,0.09090909090909091,0.0
2024-01-07,3.272222222222222,-1.6991451624369065,14,9,4,1,0,0,AZE,0.14285714285714285,0.0714285204081997
2024-01-14,-1.7041666666666666,-3.8597972972973,19,8,2,0,9,0,AZE,0.9090909090909091,0.4736839612189678
2024-01-14,-1.3199999999999998,-6.80851063829787,10,0,2,3,5,0,BDI,3.0,0.7999992000008
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,BEL,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,BEL,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,BEL,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,BEL,1.0,0.0
2024-01-07,2.815757575757576,-4.7693211316616475,25,16,0,9,0,0,BEL,0.5882352941176471,0.3599998560000576
2024-01-14,1.2121212121212122,-1.6544849947287064,17,11,4,0,2,0,BEL,0.1875,0.11764698961941787
2024-01-07,3.46,-3.5647279549718496,5,4,1,0,0,0,BEN,0.16666666666666666,0.0
2024-01-14,-2.025,-0.700278925930275,4,2,0,2,0,0,BEN,1.0,0.49999875000312505
2024-01-14,-5.0,-3.0701754385965,2,0,0,2,0,0,BFA,3.0,0.9999950000249999
2024-01-07,0.7933333333333336,-4.9320799317816135,18,10,1,3,4,0,BGD,0.6666666666666666,0.3888886728396262
2024-01-14,0.5336363636363636,-2.5272965198062134,29,13,6,8,2,2,BGD,0.55,0.3448274673008733
2024-01-07,6.276470588235294,3.9560800396713702,19,19,0,0,0,0,BGR,0.05,0.0
2024-01-14,4.0,-1.67224080267559,5,5,0,0,0,0,BGR,0.16666666666666666,0.0
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,BHR,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,BHR,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,BHR,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,BHR,1.0,0.0
2024-01-07,2.2142857142857144,-7.196012895666282,41,35,0,6,0,0,BHR,0.19444444444444445,0.146341427721603
2024-01-14,1.6333333333333333,-3.7910227891681396,10,9,0,0,1,0,BHR,0.2,0.0999999000001
2024-01-07,1.1028571428571428,-2.4587801259168574,14,2,6,5,1,0,BHS,0.7777777777777778,0.42857112244919826
2024-01-14,1.4666666666666668,-1.24400566656988,5,3,0,2,0,0,BHS,0.75,0.39999920000160005
2024-01-07,-2.119642857142857,-3.071553994714389,20,6,5,2,7,0,BLR,0.8333333333333334,0.4499997750001125
2024-01-14,8.0,-1.1441647597254,1,1,0,0,0,0,BLR,0.5,0.0
2024-01-07,0.25,3.9932432432432474,4,2,1,1,0,0,BLZ,0.5,0.24999937500156252
2024-01-14,3.0,0.33112582781457,1,1,0,0,0,0,BLZ,0.5,0.0
2024-01-07,2.7333333333333334,1.047139172795875,4,4,0,0,0,0,BMU,0.2,0.0
2024-01-14,-4.4,0.69444444444444,1,0,0,1,0,0,BMU,2.0,0.9999900000999989
2024-01-07,0.4299999999999998,-2.1145915665403123,9,6,2,1,0,0,BOL,0.2222222222222222,0.11111098765445816
2024-01-14,4.883333333333334,-5.5706612484308335,17,15,2,0,0,0,BOL,0.05555555555555555,0.0
2024-01-07,4.716,0.631493321472156,16,8,8,0,0,0,BRA,0.058823529411764705,0.0
2024-01-14,0.4083333333333334,-0.4428581338328126,22,14,8,0,0,0,BRA,0.043478260869565216,0.0
2024-01-07,1.9,4.661925057131749,6,5,0,0,1,0,BRB,0.3333333333333333,0.16666638888935187
2024-01-07,0.9916666666666667,0.88269321621833,11,7,1,2,1,0,BTN,0.4444444444444444,0.2727270247936138
2024-01-14,0.0,9.13978494623656,1,1,0,0,0,0,BTN,0.5,0.0
2024-01-07,3.6999999999999997,-0.43859649122807,6,6,0,0,0,0,BWA,0.14285714285714285,0.0
2024-01-14,5.266666666666667,2.045847030462421,9,0,9,0,0,0,BWA,0.1,0.0
2023-01-08,-0.20000000000000004,-1.4895860407720465,3,2,0,1,0,0,CAN,0.6666666666666666,0.3333322222259259
2023-01-15,3.5,1.9950489259678053,4,2,1,1,0,0,CAN,0.5,0.24999937500156252
2023-01-22,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,CAN,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,CAN,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,CAN,1.0,0.0
2024-01-07,0.5807712984183572,-2.52564825650831,367,230,37,49,51,1,CAN,0.376865671641791,0.2724795566081865
2024-01-14,0.8771446476658618,-2.7188222046049395,436,287,58,48,43,2,CAN,0.2658959537572254,0.2087155915432204
2024-01-07,2.3833333333333333,2.784356730566179,8,7,0,0,1,0,CHE,0.25,0.12499984375019532
2024-01-14,2.3625,1.9894547521520909,15,9,6,0,0,0,CHE,0.0625,0.0
2024-01-14,-0.9500000000000002,-4.240190129278443,6,3,0,3,0,0,CHL,1.0,0.4999991666680556
2023-01-01,3.5,-0.8,1,1,0,0,0,0,CHN,0.5,0.0
2023-01-08,-3.8,-1.234443973519125,4,1,0,0,3,0,CHN,2.0,0.7499981250046875
2023-01-15,1.0,-2.50403877221325,2,2,0,0,0,0,CHN,0.3333333333333333,0.0
2023-01-22,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,CHN,1.0,0.0
2023-12-31,0.4,-0.8,1,1,0,0,0,0,CHN,0.5,0.0
2024-01-07,0.986359049202955,-1.5448087413085594,205,121,39,27,18,1,CHN,0.2857142857142857,0.21951218441403977
2024-01-14,1.3683692240537144,-1.3339911821271622,279,177,35,44,23,1,CHN,0.3192488262910798,0.24014336056833835
2024-01-14,4.0,0.83507306889352,1,1,0,0,0,0,CIV,0.5,0.0
2024-01-14,5.0,-3.09477756286267,1,0,1,0,0,0,CMR,0.5,0.0
2024-01-07,-3.66,-2.975009564005625,13,6,0,1,6,0,COD,1.1428571428571428,0.5384611242606736
2024-01-14,2.0100000000000002,-1.566902230124819,13,9,1,0,3,0,COD,0.36363636363636365,0.23076905325457442
2023-12-17,-3.2,-5.83333333333334,5,0,0,5,0,0,COG,6.0,0.9999980000040001
2023-12-24,,,0,0,0,0,0,0,COG,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,COG,1.0,0.0
2024-01-07,0.5722222222222222,2.305346493955134,10,2,0,8,0,0,COG,3.0,0.7999992000008
2024-01-14,-4.0,-5.83333333333334,1,0,0,1,0,0,COG,2.0,0.9999900000999989
2024-01-07,1.5999999999999999,1.84331797235023,2,2,0,0,0,0,COK,0.3333333333333333,0.0
2024-01-07,0.3999999999999999,-2.9773562128315127,11,3,2,3,3,0,COL,1.1666666666666667,0.5454540495872277
2024-01-14,-1.1583333333333332,-8.759927834592489,20,6,2,0,12,0,COL,1.4444444444444444,0.59999970000015
2024-01-14,3.4,-5.54016620498615,2,2,0,0,0,0,COM,0.3333333333333333,0.0
2024-01-14,-3.5,2.106866328263945,2,1,0,0,1,0,CPV,1.0,0.49999750001249993
2024-01-14,3.0999999999999996,5.350839165169996,2,2,0,0,0,0,CRI,0.3333333333333333,0.0
2024-01-07,1.6633333333333333,-3.507507968605149,10,5,4,1,0,0,CUB,0.2,0.0999999000001
2024-01-14,0.238235294117647,-4.742287845608137,18,7,0,8,3,0,CUB,1.5,0.611110771605127
2024-01-14,-10.0,0.96618357487923,1,0,0,0,1,0,CYM,2.0,0.9999900000999989
2024-01-07,1.5,-3.792645104120515,2,0,2,0,0,0,CYP,0.3333333333333333,0.0
2024-01-07,0.95,1.49884580330726,2,2,0,0,0,0,CZE,0.3333333333333333,0.0
2024-01-14,6.75,1.27795527156549,4,3,1,0,0,0,CZE,0.2,0.0
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,DEU,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,DEU,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,DEU,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,DEU,1.0,0.0
2024-01-07,-0.9713492063492065,-2.8247750431895233,81,38,8,16,19,0,DEU,0.7659574468085106,0.43209871208657874
2024-01-14,0.2082683982683983,-3.2104693098747368,61,29,11,12,9,1,DEU,0.5365853658536586,0.3442622386455346
2023-12-31,-10.0,-5.91497227356747,1,0,0,0,1,0,DJI,2.0,0.9999900000999989
2024-01-07,0.6893333333333334,-4.627345606945939,22,11,1,9,1,0,DJI,0.8461538461538461,0.4545452479339782
2024-01-14,-0.17179962894248618,-4.612803844900873,39,23,4,2,10,0,DJI,0.4642857142857143,0.30769222879686436
2024-01-07,-4.0,-0.36101083032491,1,0,0,0,1,0,DMA,2.0,0.9999900000999989
2023-12-10,-7.2,-3.77002827521207,2,0,0,0,2,0,DNK,3.0,0.9999950000249999
2023-12-17,,,0,0,0,0,0,0,DNK,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,DNK,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,DNK,1.0,0.0
2024-01-07,0.5617589893100098,-0.7845527092530161,89,53,17,9,10,0,DNK,0.28169014084507044,0.21348312208054807
2024-01-14,-0.1996753246753246,2.5303120876895586,26,8,12,3,3,0,DNK,0.3333333333333333,0.23076914201186846
2023-12-10,7.0,4.05209840810419,1,0,1,0,0,0,DOM,0.5,0.0
2023-12-17,,,0,0,0,0,0,0,DOM,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,DOM,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,DOM,1.0,0.0
2024-01-07,-1.6666666666666667,-4.050705143881957,3,2,0,0,1,0,DOM,0.6666666666666666,0.3333322222259259
2024-01-14,3.0,11.3636363636364,1,1,0,0,0,0,DOM,0.5,0.0
2024-01-07,0.5,-4.248594642629297,11,9,1,0,1,0,DZA,0.18181818181818182,0.09090900826453795
2024-01-14,0.8199999999999998,1.9715650004396,6,5,1,0,0,0,DZA,0.14285714285714285,0.0
2023-01-15,-5.3,-8.038857263547506,6,0,0,2,4,0,ECU,7.0,0.9999983333361112
2023-01-22,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-08-20,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-08-27,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-09-03,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-09-10,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-09-17,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-09-24,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-10-01,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-10-08,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-10-15,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-10-22,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-10-29,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-11-05,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-11-12,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-11-19,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-11-26,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-12-03,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-12-10,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-12-17,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-12-24,,,0,0,0,0,0,0,ECU,1.0,0.0
2023-12-31,,,0,0,0,0,0,0,ECU,1.0,0.0
2024-01-07,,,0,0,0,0,0,0,ECU,1.0,0.0
2024-01-14,-1.7479880952380953,-8.86376729333688,68,31,6,1,30,0,ECU,0.8421052631578947,0.45588228589966384
2023-01-15,0.0,2.58236865538735,1,1,0,0,0,0,EGY,0.5,0.0
2023-01-22,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-01-29,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-02-05,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-02-12,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-02-19,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-02-26,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-03-05,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-03-12,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-03-19,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-03-26,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-04-02,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-04-09,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-04-16,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-04-23,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-04-30,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-05-07,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-05-14,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-05-21,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-05-28,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-06-04,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-06-11,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-06-18,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-06-25,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-07-02,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-07-09,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-07-16,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-07-23,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-07-30,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-08-06,,,0,0,0,0,0,0,EGY,1.0,0.0
2023-08-13,,,0,0,0,0,0,0,EGY,1.0,0.0
